Order ID,Order Date,Customer Name,Category,Sub-Category,Sales,Profit,Quantity,Region,Is Repeat Customer,Order Year,Order Month,Order Month Name,Order Day of Week,Order Month-Year,Day Type
CA-2025-101863,2025-06-08,Donna Smith,Office Supplies,Storage,1227.55,233.91,4,West,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-102156,2025-06-08,Sandra Rodriguez,Furniture,Bookcases,336.41,9.38,1,Central,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100113,2025-06-09,Ashley Robinson,Electronics,Phones,510.61,71.74,2,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100156,2025-06-09,Karen Ramirez,Furniture,Tables,274.96,-11.74,1,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100165,2025-06-09,Karen Ramirez,Furniture,Chairs,168.16,5.37,2,East,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100633,2025-06-09,Ashley Robinson,Office Supplies,Binders,16.32,8.85,1,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-101171,2025-06-09,Ashley Robinson,Electronics,Smartwatches,324.2,52.97,1,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-101652,2025-06-09,Ashley Robinson,Office Supplies,Storage,475.78,106.03,2,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-101696,2025-06-09,Ashley Robinson,Office Supplies,Storage,162.82,25.88,2,East,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102160,2025-06-09,Ashley Robinson,Furniture,Tables,1094.91,-91.11,2,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102856,2025-06-09,Emily Lee,Furniture,Tables,2140.64,-55.45,3,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100771,2025-06-10,Karen Ramirez,Office Supplies,Binders,30.89,15.09,3,West,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-101015,2025-06-10,Karen Ramirez,Furniture,Bookcases,867.66,24.51,2,South,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-101618,2025-06-10,Karen Ramirez,Electronics,Accessories,152.07,48.77,4,South,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-101717,2025-06-10,Ashley Robinson,Office Supplies,Storage,29.68,6.72,1,South,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-102352,2025-06-10,Karen Ramirez,Electronics,Phones,819.83,160.15,2,West,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-100689,2025-06-12,Charles Robinson,Office Supplies,Art,57.8,22.49,1,East,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-101435,2025-06-12,Karen Ramirez,Electronics,Smartwatches,340.03,73.33,3,Central,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-102791,2025-06-12,Ashley Robinson,Office Supplies,Binders,21.0,10.29,1,South,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-100423,2025-06-13,Ashley Robinson,Office Supplies,Storage,73.83,15.23,1,Central,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-100639,2025-06-13,Karen Ramirez,Furniture,Furnishings,138.45,32.29,2,South,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101290,2025-06-13,Karen Ramirez,Office Supplies,Art,43.96,16.33,2,East,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101418,2025-06-13,Karen Ramirez,Furniture,Bookcases,309.78,12.3,2,Central,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-100615,2025-06-14,Karen Ramirez,Furniture,Tables,2513.61,-128.43,5,East,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-100110,2025-06-15,Margaret Miller,Furniture,Bookcases,1156.33,56.27,2,West,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100462,2025-06-15,Karen Ramirez,Office Supplies,Binders,72.28,33.02,2,West,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100909,2025-06-15,Karen Ramirez,Electronics,Phones,543.45,101.39,1,South,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100239,2025-06-16,Ashley Robinson,Furniture,Chairs,633.31,33.83,2,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-101210,2025-06-16,Ashley Robinson,Furniture,Bookcases,389.49,30.56,1,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102008,2025-06-16,Charles Robinson,Electronics,Accessories,110.51,39.97,1,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100473,2025-06-17,Karen Ramirez,Furniture,Bookcases,1164.82,70.3,5,Central,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-100595,2025-06-17,Jennifer Rodriguez,Office Supplies,Storage,112.9,17.61,1,West,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-101319,2025-06-17,Ashley Robinson,Furniture,Bookcases,348.66,21.09,1,West,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-100369,2025-06-18,Emily Davis,Office Supplies,Binders,63.17,34.2,3,East,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-100879,2025-06-18,Charles Robinson,Electronics,Phones,530.0,72.36,2,South,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-102215,2025-06-18,Ashley Robinson,Office Supplies,Paper,52.23,23.84,2,East,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-102263,2025-06-18,Karen Ramirez,Electronics,Laptops,1847.84,240.55,1,South,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-102603,2025-06-18,Charles Robinson,Office Supplies,Art,5.69,2.06,1,East,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-101593,2025-06-19,Donna Smith,Furniture,Tables,720.41,-21.08,2,West,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-102069,2025-06-19,Ashley Robinson,Electronics,Laptops,3376.87,299.47,3,West,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-102855,2025-06-19,Karen Ramirez,Office Supplies,Paper,51.74,21.76,3,Central,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-100159,2025-06-20,Karen Ramirez,Electronics,Smartwatches,779.49,156.38,2,East,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-100718,2025-06-20,Ashley Robinson,Office Supplies,Storage,168.24,38.91,1,Central,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-100766,2025-06-20,Lisa Ramirez,Office Supplies,Binders,26.9,14.42,3,South,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101394,2025-06-20,Emily Anderson,Office Supplies,Storage,940.25,184.21,4,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102084,2025-06-20,Ashley Robinson,Furniture,Chairs,277.71,8.79,1,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102458,2025-06-20,John Martinez,Electronics,Phones,2477.17,255.87,4,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102554,2025-06-20,Karen Ramirez,Furniture,Furnishings,99.19,28.38,1,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102614,2025-06-20,Karen Ramirez,Furniture,Furnishings,115.81,26.98,2,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102670,2025-06-20,Donna Smith,Office Supplies,Art,38.79,17.12,1,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102824,2025-06-20,Nancy Ramirez,Office Supplies,Paper,34.07,14.2,1,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-100620,2025-06-21,Karen Ramirez,Furniture,Bookcases,2600.1,111.05,3,West,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-102577,2025-06-21,Charles Robinson,Electronics,Phones,2462.42,462.95,2,East,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-102680,2025-06-21,Ashley Robinson,Furniture,Bookcases,810.79,6.71,1,West,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-102682,2025-06-21,Karen Ramirez,Electronics,Phones,1541.79,269.98,3,East,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-101692,2025-06-22,Ashley Robinson,Office Supplies,Paper,57.59,26.88,2,West,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-101214,2025-06-23,Ashley Robinson,Office Supplies,Art,21.99,8.93,1,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102019,2025-06-23,Ashley Robinson,Office Supplies,Storage,421.85,94.18,2,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102114,2025-06-23,Ashley Robinson,Furniture,Chairs,318.14,35.27,1,Central,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100785,2025-06-24,Donna Smith,Electronics,Laptops,3147.84,255.61,2,West,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-100972,2025-06-24,John Lee,Office Supplies,Paper,42.49,20.59,1,West,Yes,2025,6,Jun,Tuesday,2025-06,Weekday
CA-2025-100230,2025-06-25,Ashley Robinson,Furniture,Chairs,315.31,18.29,3,West,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-101510,2025-06-25,Donna Smith,Office Supplies,Art,47.25,17.96,1,Central,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-101542,2025-06-25,Karen Ramirez,Furniture,Tables,985.8,-66.65,2,West,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-101787,2025-06-25,Thomas Sanchez,Office Supplies,Art,53.5,22.65,1,East,Yes,2025,6,Jun,Wednesday,2025-06,Weekday
CA-2025-101465,2025-06-26,Karen Ramirez,Office Supplies,Paper,12.71,6.26,1,West,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-101663,2025-06-26,Karen Ramirez,Office Supplies,Art,141.39,55.59,2,West,Yes,2025,6,Jun,Thursday,2025-06,Weekday
CA-2025-100284,2025-06-27,Nancy Ramirez,Furniture,Furnishings,166.54,41.02,2,South,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101175,2025-06-27,Charles Robinson,Furniture,Bookcases,522.08,49.25,2,Central,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101594,2025-06-27,Ashley Robinson,Office Supplies,Art,165.49,69.53,3,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101769,2025-06-27,Donna Smith,Office Supplies,Binders,114.54,54.1,5,Central,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101864,2025-06-27,Ashley Robinson,Electronics,Accessories,119.53,39.22,1,East,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-101951,2025-06-27,Ashley Robinson,Electronics,Smartwatches,552.69,84.65,2,West,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102381,2025-06-27,Nancy Ramirez,Office Supplies,Art,166.69,66.37,3,East,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-102646,2025-06-27,Nancy Ramirez,Office Supplies,Art,32.29,12.21,1,South,Yes,2025,6,Jun,Friday,2025-06,Weekday
CA-2025-100900,2025-06-28,Ashley Robinson,Electronics,Phones,5707.71,709.44,5,West,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-102461,2025-06-28,Charles Robinson,Electronics,Laptops,958.21,127.39,1,East,Yes,2025,6,Jun,Saturday,2025-06,Weekend
CA-2025-100002,2025-06-29,Ashley Robinson,Electronics,Laptops,1957.64,162.26,1,Central,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100629,2025-06-29,Karen Ramirez,Office Supplies,Paper,132.5,53.76,3,East,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100810,2025-06-29,Margaret Miller,Office Supplies,Paper,107.22,46.28,2,West,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-102695,2025-06-29,Ashley Robinson,Office Supplies,Binders,6.92,3.12,1,East,Yes,2025,6,Jun,Sunday,2025-06,Weekend
CA-2025-100022,2025-06-30,Ashley Robinson,Office Supplies,Art,74.95,27.74,1,West,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-100682,2025-06-30,Donna Smith,Furniture,Tables,3660.56,-248.55,5,East,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102336,2025-06-30,Karen Ramirez,Office Supplies,Paper,32.83,15.02,3,East,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-102480,2025-06-30,Richard Clark,Electronics,Smartwatches,665.51,135.76,2,South,Yes,2025,6,Jun,Monday,2025-06,Weekday
CA-2025-101255,2025-07-01,Ashley Robinson,Furniture,Furnishings,129.63,29.59,3,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-101291,2025-07-01,Karen Ramirez,Office Supplies,Art,117.35,49.71,2,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-102951,2025-07-01,Karen Ramirez,Furniture,Bookcases,289.94,21.05,2,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-100715,2025-07-02,Karen Ramirez,Furniture,Furnishings,46.72,10.29,2,Central,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-101439,2025-07-02,Nancy Ramirez,Furniture,Bookcases,1121.66,0.24,2,West,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-102332,2025-07-02,Ashley Robinson,Office Supplies,Paper,60.22,27.97,3,East,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-102354,2025-07-02,Nancy Ramirez,Office Supplies,Storage,118.56,21.75,2,East,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-102865,2025-07-02,Ashley Robinson,Electronics,Smartwatches,521.69,100.69,2,East,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-100031,2025-07-03,Karen Ramirez,Furniture,Tables,618.33,-30.55,1,South,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-100487,2025-07-03,Karen Ramirez,Office Supplies,Paper,16.9,6.84,2,Central,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-100824,2025-07-03,Margaret Miller,Office Supplies,Binders,5.77,2.67,1,Central,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-101226,2025-07-03,Karen Ramirez,Office Supplies,Binders,20.04,9.68,3,East,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-101920,2025-07-03,Ashley Robinson,Office Supplies,Storage,114.03,17.56,2,West,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102104,2025-07-03,Ashley Robinson,Furniture,Chairs,267.71,33.56,3,South,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102209,2025-07-03,David Davis,Office Supplies,Paper,45.24,20.05,2,Central,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102236,2025-07-03,Karen Ramirez,Electronics,Laptops,3784.5,417.22,3,South,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102134,2025-07-04,Ashley Robinson,Office Supplies,Art,43.13,18.48,2,South,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102380,2025-07-04,Sarah Robinson,Furniture,Tables,739.54,-18.48,1,West,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102487,2025-07-04,Karen Ramirez,Furniture,Tables,239.43,-10.52,1,South,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102538,2025-07-04,Karen Ramirez,Office Supplies,Binders,12.41,5.72,1,West,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102666,2025-07-04,Ashley Robinson,Office Supplies,Paper,101.33,44.06,4,East,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-100834,2025-07-05,Ashley Robinson,Furniture,Bookcases,1737.92,46.66,5,Central,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-101010,2025-07-05,Karen Ramirez,Furniture,Chairs,927.61,40.92,2,South,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-101288,2025-07-05,Margaret Miller,Electronics,Phones,2916.58,500.38,3,Central,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-102520,2025-07-05,Ashley Robinson,Electronics,Smartwatches,500.85,93.91,2,East,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-100245,2025-07-06,Ashley Robinson,Furniture,Bookcases,1623.51,114.01,4,East,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-101177,2025-07-06,Karen Ramirez,Furniture,Bookcases,2242.09,18.79,4,Central,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-101715,2025-07-06,Karen Ramirez,Electronics,Phones,3830.1,700.35,4,West,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-100496,2025-07-07,Karen Ramirez,Office Supplies,Paper,66.84,31.64,3,Central,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-100886,2025-07-07,Charles Robinson,Furniture,Tables,183.85,-1.68,1,West,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-102102,2025-07-07,Ashley Robinson,Office Supplies,Art,56.36,24.39,1,East,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-102191,2025-07-07,Ashley Robinson,Office Supplies,Binders,41.28,20.61,4,West,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-102333,2025-07-07,Ashley Robinson,Electronics,Phones,1495.47,161.03,2,East,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-100342,2025-07-08,Ashley Robinson,Electronics,Smartwatches,268.82,53.8,1,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-100957,2025-07-08,Ashley Robinson,Furniture,Tables,286.55,-23.83,2,South,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-101124,2025-07-08,Ashley Robinson,Furniture,Bookcases,176.08,12.93,1,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-101304,2025-07-08,Emily Davis,Office Supplies,Binders,21.86,11.36,3,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-102252,2025-07-08,Charles Robinson,Furniture,Bookcases,777.86,8.44,2,West,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-100687,2025-07-09,Ashley Robinson,Office Supplies,Paper,17.94,8.89,1,Central,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-102795,2025-07-09,Charles Robinson,Electronics,Smartwatches,95.58,20.55,1,Central,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-102972,2025-07-09,Ashley Robinson,Electronics,Laptops,1702.38,220.85,1,West,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-100966,2025-07-10,Elizabeth Ramirez,Office Supplies,Paper,98.86,41.45,4,East,No,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-101322,2025-07-10,Karen Ramirez,Office Supplies,Binders,20.05,10.35,1,Central,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-101550,2025-07-10,Nancy Ramirez,Office Supplies,Paper,92.63,38.18,4,West,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102266,2025-07-10,Emily Davis,Electronics,Accessories,111.77,41.73,2,East,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102422,2025-07-10,Karen Ramirez,Furniture,Chairs,236.99,17.36,2,South,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102501,2025-07-10,Ashley Robinson,Electronics,Phones,546.31,82.5,1,East,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102885,2025-07-10,Ashley Robinson,Electronics,Phones,3286.35,340.87,5,Central,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-100373,2025-07-11,Nancy Ramirez,Furniture,Chairs,131.98,13.63,1,West,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-100504,2025-07-11,Karen Ramirez,Electronics,Phones,966.51,183.08,2,East,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-100509,2025-07-11,Nancy Ramirez,Electronics,Phones,718.02,120.78,2,South,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-100751,2025-07-11,Ashley Robinson,Electronics,Laptops,2344.9,272.93,2,Central,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-100955,2025-07-11,Patricia Robinson,Office Supplies,Art,40.6,18.04,2,South,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-101597,2025-07-11,Ashley Robinson,Electronics,Phones,1561.71,249.83,2,South,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-101224,2025-07-12,Ashley Robinson,Furniture,Tables,506.26,-23.57,1,East,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-101329,2025-07-12,Karen Ramirez,Office Supplies,Paper,116.68,57.24,4,East,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-101746,2025-07-12,Ashley Robinson,Office Supplies,Art,27.14,10.09,1,South,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-101852,2025-07-12,Karen Ramirez,Office Supplies,Storage,478.87,90.47,3,East,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-102283,2025-07-12,Karen Ramirez,Office Supplies,Binders,26.98,12.63,1,West,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-100256,2025-07-13,Robert Jones,Furniture,Tables,1396.81,-116.37,2,East,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-100767,2025-07-13,Karen Ramirez,Office Supplies,Art,142.73,50.4,2,East,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-101332,2025-07-13,Ashley Robinson,Office Supplies,Paper,40.85,16.4,1,South,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-102100,2025-07-13,Karen Ramirez,Electronics,Accessories,109.47,39.04,2,East,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-102358,2025-07-13,Margaret Miller,Office Supplies,Paper,103.36,42.48,3,East,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-100338,2025-07-14,Ashley Robinson,Furniture,Bookcases,318.46,16.14,1,East,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-100902,2025-07-14,Donna Smith,Furniture,Bookcases,1926.23,133.16,4,East,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-100999,2025-07-14,Richard Rodriguez,Furniture,Furnishings,41.37,11.63,4,South,No,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-101248,2025-07-14,Karen Ramirez,Furniture,Chairs,809.15,91.77,3,Central,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-101603,2025-07-14,Sandra Rodriguez,Office Supplies,Storage,133.27,21.02,2,South,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-102012,2025-07-14,Nancy Ramirez,Electronics,Smartwatches,834.57,202.93,4,East,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-102324,2025-07-14,Ashley Robinson,Electronics,Smartwatches,1018.37,191.49,4,South,Yes,2025,7,Jul,Monday,2025-07,Weekday
CA-2025-100787,2025-07-15,Karen Ramirez,Furniture,Chairs,694.59,24.33,2,South,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-100858,2025-07-15,Nancy Ramirez,Electronics,Laptops,833.79,93.22,1,East,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-101090,2025-07-15,Ashley Robinson,Electronics,Phones,1979.32,325.48,3,South,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-101397,2025-07-15,Ashley Robinson,Office Supplies,Paper,24.55,10.54,3,East,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-101888,2025-07-15,Donna Smith,Office Supplies,Storage,156.94,34.77,1,Central,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-102061,2025-07-15,Nancy Ramirez,Electronics,Accessories,67.32,26.6,3,East,Yes,2025,7,Jul,Tuesday,2025-07,Weekday
CA-2025-100001,2025-07-16,Ashley Robinson,Office Supplies,Binders,39.63,19.65,2,East,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-100261,2025-07-16,Kimberly Wilson,Office Supplies,Storage,128.4,24.02,1,West,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-101121,2025-07-16,Ashley Robinson,Office Supplies,Binders,2.65,1.32,1,East,Yes,2025,7,Jul,Wednesday,2025-07,Weekday
CA-2025-100417,2025-07-17,Nancy Ramirez,Furniture,Chairs,1533.99,88.72,5,East,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102368,2025-07-17,Ashley Robinson,Office Supplies,Storage,138.25,26.96,1,South,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-102609,2025-07-17,James Harris,Office Supplies,Storage,180.55,42.31,4,South,Yes,2025,7,Jul,Thursday,2025-07,Weekday
CA-2025-101609,2025-07-18,Ashley Robinson,Electronics,Laptops,1692.22,191.4,1,West,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102305,2025-07-18,Ashley Robinson,Electronics,Smartwatches,257.87,45.47,1,West,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102317,2025-07-18,John White,Electronics,Accessories,62.84,24.36,2,East,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-102640,2025-07-18,Nancy Ramirez,Electronics,Smartwatches,908.22,193.96,5,South,Yes,2025,7,Jul,Friday,2025-07,Weekday
CA-2025-100574,2025-07-19,Ashley Robinson,Office Supplies,Art,88.79,38.21,1,West,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-101251,2025-07-19,Charles Robinson,Electronics,Phones,868.83,126.53,1,Central,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-102117,2025-07-19,Ashley Robinson,Electronics,Accessories,55.99,21.69,1,East,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-102278,2025-07-19,Nancy Ramirez,Furniture,Furnishings,266.36,66.41,3,East,Yes,2025,7,Jul,Saturday,2025-07,Weekend
CA-2025-100035,2025-07-20,Karen Ramirez,Office Supplies,Storage,53.07,7.99,1,West,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-100617,2025-07-20,Ashley Robinson,Office Supplies,Art,190.79,82.14,2,West,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-101016,2025-07-20,Ashley Robinson,Office Supplies,Storage,484.9,88.47,3,East,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-101944,2025-07-20,Karen Ramirez,Office Supplies,Paper,72.45,32.04,2,West,Yes,2025,7,Jul,Sunday,2025-07,Weekend
CA-2025-100944,2025-07-21,Karen Ramirez,Office Supplies,Paper,30.39,13.4,1,West,Yes,2025,7,Jul,Monday,2025-07,Weekday
